id,time,value
86,19.71875,55.125764000000004
87,19.953125,55.73054499999999
88,20.171875,56.298832999999995
89,20.40625,56.88790699999999
90,20.625,57.449994
91,20.84375,58.001976
92,21.078125,58.554161
93,21.296875,59.10224100000001
94,21.515625,59.612315
95,21.75,60.152276
96,21.96875,60.664244
97,22.1875,61.171448999999996
98,22.421875,61.681674
99,22.640625,62.17869399999999
100,22.875,62.663084
101,23.09375,63.152469999999994
102,23.3125,63.633784999999996
103,23.546875,64.100758
104,23.765625,64.567565
105,23.984375,65.033389
106,24.21875,65.489127
107,24.4375,65.932262
108,24.65625,66.380306
109,24.890625,66.819962
110,25.109375,67.258464
111,25.34375,67.702157
112,25.5625,68.13431
113,25.78125,68.55873100000001
114,26.015625,68.981195
115,26.234375,69.410638
116,26.46875,69.826924
117,26.6875,70.233666
118,26.90625,70.644688
119,27.140625,71.060396
120,27.359375,71.464672
121,27.578125,71.851244
122,27.8125,72.255009
123,28.03125,72.653065
124,28.265625,73.04833599999999
125,28.484375,73.437196
126,28.703125,73.806462
127,28.9375,74.193683
128,29.15625,74.579146
129,29.375,74.974909
130,29.609375,75.337855
131,29.828125,75.701421
132,30.0625,76.09183399999999
133,30.28125,76.440861
134,30.515625,76.81147800000001
135,30.734375,77.180847
136,30.953125,77.529658
137,31.1875,77.88709399999999
138,31.40625,78.24875
139,31.625,78.595913
140,31.859375,78.9363
141,32.078125,79.29018
142,32.3125,79.630914
143,32.53125,79.960548
144,32.75,80.302037
145,32.984375,80.626852
146,33.203125,80.967136
147,33.421875,81.289002
148,33.65625,81.612486
149,33.875,81.939052
150,34.09375,82.269376
151,34.328125,82.594153
152,34.546875,82.91842199999999
153,34.765625,83.249707
154,35.0,83.564374
155,35.21875,83.873982
156,35.453125,84.191496
157,35.671875,84.499368
158,35.890625,84.80781400000001
159,36.125,85.11604100000001
160,36.34375,85.42790699999999
161,36.578125,85.72634599999999
162,36.796875,86.017157
163,37.015625,86.320452
164,37.25,86.617559
165,37.46875,86.91591899999999
166,37.6875,87.22001999999999
167,37.921875,87.51597
168,38.140625,87.822467
169,38.359375,88.116309
170,38.59375,88.410777
171,38.8125,88.68989
172,39.046875,88.983195
173,39.265625,89.245733
174,39.484375,89.533051
175,39.71875,89.813321
176,39.9375,90.079778
177,40.15625,90.366235
178,40.390625,90.660928
179,40.609375,90.951223
180,40.828125,91.23546999999999
181,41.0625,91.49961
182,41.28125,91.781172
183,41.515625,92.054386
184,41.734375,92.313489
185,41.953125,92.578896
186,42.1875,92.838724
187,42.40625,93.11511
188,42.625,93.390928
189,42.859375,93.669474
190,43.078125,93.92837800000001
191,43.296875,94.192825
192,43.53125,94.461898
193,43.75,94.712049
194,43.984375,94.972941
195,44.203125,95.218897
196,44.421875,95.46295
197,44.65625,95.72251
198,44.875,95.96509300000001
199,45.09375,96.2273
200,45.328125,96.46749100000001
201,45.546875,96.72880699999999
202,45.78125,96.97927800000001
203,46.0,97.219084
204,46.21875,97.458781
205,46.453125,97.683174
206,46.671875,97.92058
207,46.890625,98.15959699999999
208,47.125,98.403046
209,47.34375,98.634943
210,47.578125,98.874319
211,47.796875,99.111846
212,48.015625,99.339331
213,48.25,99.57379300000001
214,48.46875,99.788125
215,48.6875,100.036635
216,48.921875,100.278315
217,49.140625,100.504547
218,49.375,100.733409
219,49.59375,100.959675
220,49.8125,101.193063
221,50.046875,101.409774
222,50.265625,101.64587
223,50.484375,101.875422
224,50.71875,102.098865
225,50.9375,102.31983699999999
226,51.15625,102.550797
227,51.390625,102.765153
228,51.609375,102.983038
229,51.84375,103.207548
230,52.0625,103.430246
231,52.28125,103.656189
232,52.515625,103.872817
233,52.734375,104.086439
234,52.953125,104.305741
235,53.1875,104.513745
236,53.40625,104.731967
237,53.625,104.937027
238,53.859375,105.151858
239,54.078125,105.374311
240,54.3125,105.58094799999999
241,54.53125,105.78693799999999
242,54.75,105.99126399999999
243,54.984375,106.20183300000001
244,55.203125,106.41141200000001
245,55.421875,106.616055
246,55.65625,106.828043
247,55.875,107.03395400000001
248,56.09375,107.23246
249,56.328125,107.443279
250,56.546875,107.650046
251,56.78125,107.84335300000001
252,57.0,108.04255900000001
253,57.21875,108.251077
254,57.453125,108.45997
255,57.671875,108.661069
256,57.890625,108.862182
257,58.125,109.06293600000001
258,58.34375,109.26794199999999
259,58.578125,109.478669
260,58.796875,109.673914
261,59.015625,109.88215600000001
262,59.25,110.075383
263,59.46875,110.278446
264,59.6875,110.48128
265,59.921875,110.66883600000001
266,60.140625,110.86763700000002
267,60.375,111.053852
268,60.59375,111.241235
269,60.8125,111.42985
270,61.046875,111.631114
271,61.265625,111.831549
272,61.484375,112.03576100000001
273,61.71875,112.236729
274,61.9375,112.42848700000002
275,62.15625,112.60146499999999
276,62.390625,112.78221699999999
277,62.609375,112.95652
278,62.84375,113.140817
279,63.0625,113.33029599999999
280,63.28125,113.512418
281,63.515625,113.700625
282,63.734375,113.8906
283,63.953125,114.069525
284,64.1875,114.249342
285,64.40625,114.421953
286,64.640625,114.595574
287,64.859375,114.77259099999999
288,65.078125,114.96362099999999
289,65.3125,115.14663
290,65.53125,115.338839
291,65.75,115.515667
292,65.984375,115.70818999999999
293,66.203125,115.89403100000001
294,66.4375,116.08236399999998
295,66.65625,116.26488
296,66.875,116.44801399999999
297,67.109375,116.623999
298,67.328125,116.811655
299,67.546875,116.994254
300,67.78125,117.16859199999999
301,68.0,117.347779
302,68.234375,117.52683600000002
303,68.453125,117.706892
304,68.671875,117.887551
305,68.90625,118.07368100000001
306,69.125,118.26784199999999
307,69.34375,118.454024
308,69.578125,118.63475600000001
309,69.796875,118.822449
310,70.015625,118.999753
311,70.25,119.173983
312,70.46875,119.35015600000001
313,70.703125,119.51609599999999
314,70.921875,119.68763899999999
315,71.140625,119.849456
316,71.375,120.031576
317,71.59375,120.215483
318,71.8125,120.39541100000001
319,72.046875,120.56041599999999
320,72.265625,120.746233
321,72.5,120.910098
322,72.71875,121.08586499999998
323,72.9375,121.256599
324,73.171875,121.429406
325,73.390625,121.581318
326,73.625,121.744928
327,73.84375,121.90184599999999
328,74.0625,122.072011
329,74.296875,122.24354199999999
330,74.515625,122.433702
331,74.734375,122.603251
332,74.96875,122.783704
333,75.1875,122.95398
334,75.40625,123.12568300000001
335,75.640625,123.31076999999999
336,75.859375,123.47130600000001
337,76.09375,123.64537299999999
338,76.3125,123.80955
339,76.53125,123.97489399999999
340,76.765625,124.132053
341,76.984375,124.296324
342,77.21875,124.482597
343,77.46875,124.6457
344,77.6875,124.795368
345,77.921875,124.95790500000001
346,78.140625,125.104525
347,78.359375,125.263928
348,78.59375,125.439006
349,78.8125,125.60645900000002
350,79.03125,125.775876
351,79.265625,125.93553
352,79.484375,126.1271
353,79.71875,126.299507
354,79.9375,126.47088899999999
355,80.15625,126.649032
356,80.390625,126.81839699999999
357,80.609375,126.988677
358,80.828125,127.15608700000001
359,81.0625,127.314346
360,81.28125,127.47763300000001
361,81.515625,127.66154099999999
362,81.734375,127.821339
363,81.953125,127.968736
364,82.1875,128.12313
365,82.40625,128.265877
366,82.625,128.402329
367,82.859375,128.55228
368,83.078125,128.69428100000002
369,83.296875,128.857281
370,83.53125,129.032985
371,83.75,129.210068
372,83.984375,129.38695900000002
373,84.203125,129.556692
374,84.421875,129.716074
375,84.65625,129.889105
376,84.875,130.044846
377,85.09375,130.20603
378,85.328125,130.35350400000002
379,85.546875,130.493448
380,85.78125,130.645159
381,86.0,130.79820800000002
382,86.21875,130.94244799999998
383,86.453125,131.112341
384,86.671875,131.270188
385,86.90625,131.419773
386,87.125,131.584152
387,87.34375,131.739451
388,87.578125,131.903101
389,87.796875,132.057073
390,88.015625,132.215284
391,88.25,132.370661
392,88.46875,132.521067
393,88.6875,132.685385
394,88.921875,132.827085
395,89.140625,132.979167
396,89.375,133.12315
397,89.59375,133.26466299999998
398,89.8125,133.417507
399,90.046875,133.55746100000002
400,90.265625,133.701043
401,90.484375,133.852498
402,90.71875,133.974316
403,90.9375,134.11418
404,91.171875,134.258574
405,91.390625,134.395996
406,91.609375,134.55625700000002
407,91.84375,134.707145
408,92.0625,134.849638
409,92.28125,135.00431799999998
410,92.515625,135.15003000000002
411,92.734375,135.300364
412,92.953125,135.46022
413,93.1875,135.605145
414,93.40625,135.747947
415,93.640625,135.88743300000002
416,93.859375,136.02768400000002
417,94.078125,136.179776
418,94.3125,136.331407
419,94.53125,136.494291
420,94.75,136.630901
421,94.984375,136.78661499999998
422,95.203125,136.938065
423,95.4375,137.09311200000002
424,95.65625,137.227789
425,95.875,137.37284499999998
426,96.109375,137.515682
427,96.328125,137.656615
428,96.546875,137.806718
429,96.78125,137.947211
430,97.0,138.100008
431,97.234375,138.24239
432,97.453125,138.407731
433,97.671875,138.570675
434,97.90625,138.72021999999998
435,98.125,138.873742
436,98.34375,139.031029
437,98.578125,139.19350500000002
438,98.796875,139.35144499999998
439,99.015625,139.477498
440,99.25,139.624849
441,99.46875,139.748238
442,99.703125,139.877505
443,99.921875,140.001429
444,100.140625,140.1378
445,100.375,140.27948500000002
446,100.59375,140.403781
447,100.8125,140.545103
448,101.046875,140.687985
449,101.265625,140.852484
450,101.484375,141.025119
451,101.71875,141.176721
452,101.9375,141.33164399999998
453,102.171875,141.480205
454,102.390625,141.61158899999998
455,102.625,141.755924
456,102.84375,141.878432
457,103.0625,142.000427
458,103.296875,142.138694
459,103.515625,142.262073
460,103.734375,142.405869
461,103.96875,142.545374
462,104.1875,142.68875500000001
463,104.40625,142.832109
464,104.640625,142.97266499999998
465,104.875,143.11348600000002
466,105.09375,143.254796
467,105.3125,143.400366
468,105.546875,143.55318300000002
469,105.765625,143.683539
470,106.0,143.837888
471,106.21875,143.980308
472,106.4375,144.12493
473,106.671875,144.245874
474,106.890625,144.382069
475,107.109375,144.52036299999997
476,107.34375,144.652004
477,107.5625,144.77938999999998
478,107.796875,144.913733
479,108.015625,145.048792
480,108.234375,145.177323
481,108.46875,145.302902
482,108.6875,145.414344
483,108.90625,145.555946
484,109.140625,145.683656
485,109.359375,145.817508
486,109.578125,145.95703
487,109.8125,146.08356
488,110.03125,146.212854
489,110.265625,146.336771
490,110.484375,146.47556
491,110.703125,146.61271599999998
492,110.9375,146.75131499999998
493,111.15625,146.890669
494,111.375,147.01566699999998
495,111.609375,147.15836000000002
496,111.828125,147.289324
497,112.046875,147.427676
498,112.28125,147.564047
499,112.5,147.68504
500,112.734375,147.818484
501,112.953125,147.93865300000002
502,113.171875,148.067374
503,113.40625,148.190305
504,113.625,148.324576
505,113.84375,148.460363
506,114.078125,148.60274099999998
507,114.296875,148.741079
508,114.53125,148.87143999999998
509,114.75,148.989817
510,114.96875,149.12691
511,115.203125,149.252668
512,115.421875,149.378019
513,115.640625,149.51093400000002
514,115.875,149.64420800000002
515,116.09375,149.764915
516,116.3125,149.89054
517,116.546875,150.019703
518,116.765625,150.157102
519,117.0,150.288633
520,117.21875,150.43033400000002
521,117.4375,150.566709
522,117.671875,150.695285
523,117.890625,150.819184
524,118.109375,150.953046
525,118.34375,151.07906699999998
526,118.5625,151.191643
527,118.796875,151.307982
528,119.015625,151.44378899999998
529,119.234375,151.557266
530,119.46875,151.700877
531,119.6875,151.828643
532,119.90625,151.948882
533,120.140625,152.083754
534,120.359375,152.201703
535,120.59375,152.321403
536,120.8125,152.460747
537,121.03125,152.59116799999998
538,121.265625,152.726216
539,121.484375,152.84155800000002
540,121.703125,152.981046
541,121.9375,153.086373
542,122.15625,153.204193
543,122.390625,153.31491200000002
544,122.609375,153.442183
545,122.828125,153.55686
546,123.0625,153.686513
547,123.28125,153.796479
548,123.515625,153.920059
549,123.734375,154.038717
550,123.953125,154.173871
551,124.1875,154.28167
552,124.40625,154.40858500000002
553,124.625,154.524461
554,124.859375,154.639258
555,125.078125,154.767704
556,125.296875,154.878282
557,125.53125,154.999682
558,125.75,155.11823
559,125.984375,155.224421
560,126.203125,155.35773899999998
561,126.421875,155.485457
562,126.65625,155.608489
563,126.875,155.745662
564,127.09375,155.860538
565,127.328125,155.977834
566,127.546875,156.113287
567,127.765625,156.224356
568,128.0,156.349913
569,128.21875,156.48494
570,128.4375,156.596743
571,128.671875,156.721087
572,128.890625,156.82941
573,129.125,156.942239
574,129.34375,157.062325
575,129.5625,157.159782
576,129.796875,157.291358
577,130.015625,157.413833
578,130.234375,157.519341
579,130.46875,157.621327
580,130.6875,157.744922
581,130.921875,157.852644
582,131.140625,157.980042
583,131.359375,158.104631
584,131.59375,158.222217
585,131.8125,158.337623
586,132.03125,158.46798
587,132.265625,158.582331
588,132.484375,158.697138
589,132.71875,158.79816599999998
590,132.9375,158.922125
591,133.15625,159.03412600000001
592,133.390625,159.134253
593,133.609375,159.25284399999998
594,133.828125,159.359138
595,134.0625,159.47228
596,134.28125,159.589751
597,134.5,159.702669
598,134.734375,159.81536699999998
599,134.953125,159.948126
600,135.1875,160.060197
601,135.40625,160.18309399999998
602,135.625,160.31088400000002
603,135.859375,160.42802700000001
604,136.078125,160.54609399999998
605,136.296875,160.66048600000002
606,136.53125,160.775225
607,136.75,160.891516
608,136.984375,161.001225
609,137.21875,161.144993
610,137.484375,161.255201
611,137.71875,161.37431899999999
612,137.9375,161.48565200000002
613,138.15625,161.59686399999998
614,138.390625,161.718228
615,138.609375,161.830667
616,138.828125,161.96042
617,139.0625,162.057624
618,139.28125,162.182516
619,139.515625,162.282557
620,139.734375,162.40278
621,139.953125,162.50891399999998
622,140.1875,162.63174899999999
623,140.40625,162.731873
624,140.625,162.860567
625,140.859375,162.97428200000002
626,141.078125,163.097498
627,141.3125,163.21153
628,141.53125,163.331415
629,141.75,163.44621999999998
630,141.984375,163.549437
631,142.203125,163.666298
632,142.421875,163.773434
633,142.65625,163.893631
634,142.875,164.017864
635,143.09375,164.13824
636,143.328125,164.267216
637,143.546875,164.374189
638,143.78125,164.49258700000001
639,144.0,164.62077
640,144.234375,164.744485
641,144.453125,164.85795900000002
642,144.671875,164.976789
643,144.90625,165.090324
644,145.125,165.18547900000002
645,145.359375,165.297328
646,145.578125,165.406056
647,145.796875,165.521083
648,146.03125,165.643995
649,146.25,165.769502
650,146.46875,165.88859
651,146.703125,166.008022
652,146.921875,166.111421
653,147.15625,166.21621499999998
654,147.375,166.330273
655,147.59375,166.44011
656,147.828125,166.54593400000002
657,148.046875,166.644706
658,148.265625,166.741699
659,148.5,166.833753
660,148.71875,166.946894
661,148.953125,167.06142
662,149.171875,167.16698799999998
663,149.390625,167.260612
664,149.625,167.372221
665,149.84375,167.476379
666,150.0625,167.578745
667,150.296875,167.671433
668,150.515625,167.781443
669,150.75,167.88008100000002
670,150.96875,167.974862
671,151.1875,168.092745
672,151.421875,168.182401
673,151.640625,168.293968
674,151.859375,168.400739
675,152.09375,168.499065
676,152.3125,168.59398000000002
677,152.53125,168.69919299999998
678,152.765625,168.807569
679,152.984375,168.926219
680,153.21875,169.03073799999999
681,153.4375,169.14364
682,153.65625,169.242944
683,153.890625,169.358183
684,154.109375,169.454198
685,154.328125,169.543551
686,154.5625,169.643574
687,154.78125,169.74556299999998
688,155.015625,169.844704
689,155.234375,169.947725
690,155.453125,170.037578
691,155.6875,170.13966299999998
692,155.90625,170.234169
693,156.125,170.34125600000002
694,156.359375,170.438633
695,156.578125,170.536342
696,156.8125,170.643014
697,157.03125,170.73265
698,157.25,170.838336
699,157.484375,170.938108
700,157.703125,171.041789
701,157.921875,171.13623
702,158.15625,171.222139
703,158.375,171.339026
704,158.59375,171.428192
705,158.828125,171.530055
706,159.046875,171.644119
707,159.28125,171.72718999999998
708,159.5,171.81883100000002
709,159.71875,171.935144
710,159.953125,172.03160400000002
711,160.171875,172.136396
712,160.390625,172.246095
713,160.625,172.351695
714,160.84375,172.46356699999998
715,161.078125,172.567304
716,161.296875,172.679685
717,161.515625,172.76720500000002
718,161.75,172.865017
719,161.96875,172.959477
720,162.1875,173.055707
721,162.421875,173.142148
722,162.640625,173.241973
723,162.859375,173.34121299999998
724,163.09375,173.428505
725,163.3125,173.53681699999999
726,163.546875,173.625661
727,163.765625,173.714399
728,163.984375,173.824475
729,164.21875,173.926361
730,164.4375,174.025283
731,164.65625,174.125508
732,164.890625,174.22042199999999
733,165.109375,174.315849
734,165.34375,174.421679
735,165.5625,174.529801
736,165.78125,174.640504
737,166.015625,174.729865
738,166.234375,174.82488500000002
739,166.453125,174.912721
740,166.6875,175.01515600000002
741,166.90625,175.126719
742,167.125,175.218649
743,167.359375,175.335133
744,167.578125,175.42521200000002
745,167.8125,175.520352
746,168.03125,175.62639199999998
747,168.25,175.732519
748,168.484375,175.813325
749,168.703125,175.908166
750,168.921875,175.993379
751,169.15625,176.09072700000002
752,169.375,176.19548999999998
753,169.609375,176.29754
754,169.828125,176.404009
755,170.046875,176.5094
756,170.28125,176.594144
757,170.5,176.698361
758,170.71875,176.794523
759,170.953125,176.896021
760,171.171875,176.983036
761,171.390625,177.09401599999998
762,171.625,177.160441
763,171.84375,177.252736
764,172.078125,177.339126
765,172.296875,177.41105100000001
766,172.515625,177.482526
767,172.75,177.581963
768,172.96875,177.684087
769,173.1875,177.768727
770,173.421875,177.870437
771,173.640625,177.962362
772,173.875,178.063177
773,174.09375,178.163603
774,174.3125,178.258422
775,174.546875,178.372839
776,174.765625,178.485693
777,174.984375,178.594694
778,175.21875,178.686576
779,175.4375,178.778946
780,175.65625,178.85783999999998
781,175.890625,178.957121
782,176.109375,179.04748600000002
783,176.34375,179.149814
784,176.5625,179.235319
785,176.78125,179.325734
786,177.015625,179.425023
787,177.234375,179.52203799999998
788,177.453125,179.636069
789,177.6875,179.729876
790,177.90625,179.832209
791,178.140625,179.92736200000002
792,178.359375,180.024938
793,178.578125,180.113914
794,178.8125,180.211203
795,179.03125,180.301712
796,179.25,180.404945
797,179.484375,180.49199099999998
798,179.703125,180.567049
799,179.921875,180.676347
800,180.15625,180.772047
801,180.375,180.869257
802,180.609375,180.962007
803,180.828125,181.035729
804,181.046875,181.136889
805,181.28125,181.22248000000002
806,181.515625,181.311288
807,181.734375,181.395935
808,181.953125,181.489341
809,182.1875,181.59203200000002
810,182.40625,181.682311
811,182.625,181.776693
812,182.859375,181.871244
813,183.078125,181.971339
814,183.3125,182.058086
815,183.53125,182.164195
816,183.75,182.255565
817,183.984375,182.339624
818,184.203125,182.441856
819,184.421875,182.52711499999998
820,184.65625,182.63558500000002
821,184.875,182.719897
822,185.109375,182.815281
823,185.328125,182.909023
824,185.546875,183.00370700000002
825,185.78125,183.089993
826,186.0,183.187065
827,186.21875,183.300343
828,186.46875,183.410123
829,186.6875,183.491447
830,186.90625,183.591396
831,187.140625,183.6799
832,187.359375,183.759531
833,187.578125,183.845273
834,187.8125,183.922333
835,188.03125,184.010512
836,188.265625,184.095489
837,188.484375,184.18306
838,188.703125,184.267233
839,188.9375,184.357192
840,189.15625,184.466973
841,189.375,184.569004
842,189.609375,184.656317
843,189.828125,184.74803899999998
844,190.046875,184.8436
845,190.28125,184.923971
846,190.5,185.001389
847,190.734375,185.089415
848,190.953125,185.179047
849,191.171875,185.266066
850,191.40625,185.362227
851,191.625,185.447338
852,191.84375,185.534356
853,192.078125,185.61885700000002
854,192.296875,185.69476699999998
855,192.53125,185.779422
856,192.75,185.87292
857,192.96875,185.953971
858,193.203125,186.046926
859,193.421875,186.146734
860,193.640625,186.24756599999998
861,193.875,186.340119
862,194.09375,186.428603
863,194.3125,186.51879
864,194.546875,186.595512
865,194.765625,186.687326
866,195.0,186.77050400000002
867,195.21875,186.881217
868,195.4375,186.986987
869,195.671875,187.08818200000002
870,195.890625,187.190995
871,196.109375,187.28438899999998
872,196.34375,187.36504399999998
873,196.5625,187.45028100000002
874,196.796875,187.555373
875,197.015625,187.655263
876,197.25,187.74629299999998
877,197.484375,187.822528
878,197.703125,187.905661
879,197.9375,187.97737800000002
880,198.15625,188.070108
881,198.375,188.142573
882,198.609375,188.222525
883,198.828125,188.305371
884,199.0625,188.374773
885,199.28125,188.470472
886,199.5,188.554877
887,199.734375,188.63261799999998
888,199.953125,188.708846
889,200.171875,188.79821
890,200.40625,188.865532
891,200.625,188.933433
892,200.859375,189.026894
893,201.078125,189.11148899999998
894,201.296875,189.213021
895,201.53125,189.301963
896,201.75,189.408628
897,201.984375,189.497026
898,202.203125,189.582831
899,202.4375,189.67535900000001
900,202.65625,189.760416
901,202.875,189.850166
902,203.109375,189.92842
903,203.328125,190.015925
904,203.546875,190.109057
905,203.78125,190.178605
906,204.0,190.249795
907,204.234375,190.332238
908,204.453125,190.40938899999998
909,204.671875,190.49905900000002
910,204.90625,190.58418700000001
911,205.125,190.676144
912,205.34375,190.76525800000002
913,205.578125,190.856347
914,205.796875,190.951681
915,206.015625,191.044757
916,206.25,191.13328700000002
917,206.46875,191.22700700000001
918,206.703125,191.313807
919,206.921875,191.39139699999998
920,207.140625,191.494224
921,207.375,191.58725800000002
922,207.59375,191.68184
923,207.8125,191.750077
924,208.046875,191.820847
925,208.28125,191.906454
926,208.5,191.98206399999998
927,208.71875,192.056597
928,208.953125,192.161026
929,209.171875,192.25228700000002
930,209.40625,192.32771100000002
931,209.625,192.420081
932,209.84375,192.502153
933,210.078125,192.604125
934,210.296875,192.69311100000002
935,210.515625,192.78733799999998
936,210.75,192.862723
937,210.96875,192.944829
938,211.1875,193.036048
939,211.421875,193.114449
940,211.640625,193.205229
941,211.875,193.294741
942,212.09375,193.376756
943,212.3125,193.440921
944,212.546875,193.529919
945,212.765625,193.609611
946,212.984375,193.68193
947,213.21875,193.773622
948,213.4375,193.869419
949,213.671875,193.963636
950,213.890625,194.05210300000002
951,214.109375,194.157135
952,214.34375,194.242412
953,214.5625,194.33873300000002
954,214.78125,194.431944
955,215.015625,194.517077
956,215.234375,194.601086
957,215.453125,194.676257
958,215.6875,194.786421
959,215.90625,194.881203
960,216.140625,194.968927
961,216.359375,195.050972
962,216.578125,195.142349
963,216.8125,195.227489
964,217.03125,195.322193
965,217.25,195.421927
966,217.484375,195.519932
967,217.703125,195.591975
968,217.9375,195.680625
969,218.15625,195.742718
970,218.375,195.823277
971,218.609375,195.890777
972,218.828125,195.997825
973,219.046875,196.079247
974,219.28125,196.157223
975,219.5,196.244202
976,219.71875,196.328632
977,219.953125,196.40403999999998
978,220.171875,196.49526799999998
979,220.40625,196.587925
980,220.625,196.68700900000002
981,220.84375,196.771148
982,221.078125,196.856993
983,221.296875,196.951056
984,221.515625,197.042524
985,221.75,197.134897
986,221.96875,197.24158799999998
987,222.203125,197.333159
988,222.421875,197.41931100000002
989,222.640625,197.494249
990,222.875,197.571653
991,223.09375,197.650939
992,223.3125,197.721724
993,223.546875,197.814363
994,223.765625,197.884527
995,223.984375,197.979668
996,224.21875,198.07269399999998
997,224.4375,198.159331
998,224.671875,198.235067
999,224.890625,198.307937
1000,225.109375,198.393066
1001,225.34375,198.48908400000002
1002,225.5625,198.561475
1003,225.78125,198.61963899999998
1004,226.015625,198.678239
1005,226.234375,198.737702
1006,226.46875,198.799556
1007,226.6875,198.87236000000001
1008,226.90625,198.942997
1009,227.140625,199.029106
1010,227.359375,199.130369
1011,227.578125,199.215325
1012,227.8125,199.29628200000002
1013,228.03125,199.358236
1014,228.25,199.44874099999998
1015,228.484375,199.537374
1016,228.703125,199.63188799999998
1017,228.9375,199.697117
1018,229.15625,199.770524
1019,229.375,199.85156
1020,229.609375,199.942011
1021,229.828125,200.036214
1022,230.046875,200.115321
1023,230.28125,200.183052
1024,230.5,200.27621100000002
1025,230.734375,200.37463200000002
1026,230.953125,200.453601
1027,231.171875,200.516647
1028,231.40625,200.59305700000002
1029,231.625,200.635061
1030,231.84375,200.715613
1031,232.078125,200.75636799999998
1032,232.296875,200.808927
1033,232.515625,200.863377
1034,232.75,200.91671200000002
1035,232.96875,200.97743300000002
1036,233.203125,201.023554
1037,233.421875,201.09708700000002
1038,233.640625,201.179057
1039,233.875,201.257337
1040,234.09375,201.34018500000002
1041,234.3125,201.420221
1042,234.546875,201.50848200000001
1043,234.765625,201.580223
1044,235.0,201.642764
1045,235.21875,201.72583999999998
1046,235.4375,201.808184
1047,235.671875,201.894381
1048,235.890625,201.89240800000002
1049,236.109375,201.98736599999998
1050,236.34375,202.070534
1051,236.5625,202.161608
1052,236.796875,202.249803
1053,237.015625,202.316318
1054,237.234375,202.404527
1055,237.46875,202.485553
1056,237.6875,202.572548
1057,237.90625,202.65730200000002
1058,238.140625,202.75288899999998
1059,238.359375,202.832299
1060,238.578125,202.925319
1061,238.8125,202.92247
1062,239.03125,202.94632099999998
1063,239.265625,203.026105
1064,239.484375,203.112249
1065,239.703125,203.206675
1066,239.9375,203.29597900000002
1067,240.15625,203.39101000000002
1068,240.390625,203.473485
1069,240.609375,203.55604399999999
1070,240.828125,203.648015
1071,241.0625,203.740014
1072,241.28125,203.801531
1073,241.5,203.891221
1074,241.734375,203.983102
1075,241.953125,204.07452
1076,242.1875,204.18711299999998
1077,242.40625,204.28345900000002
1078,242.625,204.369187
1079,242.859375,204.467656
1080,243.078125,204.545076
1081,243.296875,204.656922
1082,243.53125,204.676325
1083,243.75,204.751821
1084,243.96875,204.843867
1085,244.203125,204.956435
1086,244.421875,205.068704
1087,244.65625,205.180977
1088,244.875,205.289674
1089,245.09375,205.411294
1090,245.328125,205.521951
1091,245.546875,205.649314
1092,245.765625,205.75935
1093,246.0,205.881448
1094,246.21875,205.90008400000002
1095,246.4375,205.867697
1096,246.671875,205.79656200000002
1097,246.890625,205.79482
1098,247.125,205.823172
1099,247.34375,205.863869
1100,247.5625,205.914623
